167	Returns a Google MLEngine service object.
168	Launches a MLEngine job and wait for it to reach a terminal state.          :param project_id: The Google Cloud project id within which MLEngine             job will be launched.         :type project_id: str          :param job: MLEngine Job object that should be provided to the MLEngine             API, such as: ::                  {                   'jobId': 'my_job_id',                   'trainingInput': {                     'scaleTier': 'STANDARD_1',                     ...                   }                 }          :type job: dict          :param use_existing_job_fn: In case that a MLEngine job with the same             job_id already exist, this method (if provided) will decide whether             we should use this existing job, continue waiting for it to finish             and returning the job object. It should accepts a MLEngine job             object, and returns a boolean value indicating whether it is OK to             reuse the existing job. If 'use_existing_job_fn' is not provided,             we by default reuse the existing MLEngine job.         :type use_existing_job_fn: function          :return: The MLEngine job object if the job successfully reach a             terminal state (which might be FAILED or CANCELLED state).         :rtype: dict
169	Gets a MLEngine job based on the job name.          :return: MLEngine job object if succeed.         :rtype: dict          Raises:             googleapiclient.errors.HttpError: if HTTP error is returned from server
170	Waits for the Job to reach a terminal state.          This method will periodically check the job state until the job reach         a terminal state.          Raises:             googleapiclient.errors.HttpError: if HTTP error is returned when getting             the job
171	Creates the Version on Google Cloud ML Engine.          Returns the operation if the version was created successfully and         raises an error otherwise.
172	Sets a version to be the default. Blocks until finished.
173	Lists all available versions of a model. Blocks until finished.
174	Deletes the given version of a model. Blocks until finished.
175	Create a Model. Blocks until finished.
176	Gets a Model. Blocks until finished.
177	Write batch items to dynamodb table with provisioned throughout capacity.
178	Integrate plugins to the context.
179	Creates a new instance of the configured executor if none exists and returns it
180	Creates a new instance of the named executor.     In case the executor name is not know in airflow,     look for it in the plugins
181	Handles error callbacks when using Segment with segment_debug_mode set to True
182	Returns a mssql connection object
183	Trigger a new dag run for a Dag with an execution date of now unless     specified in the data.
184	Delete all DB records related to the specified Dag.
185	Returns a JSON with a task's public instance variables.
186	Get all pools.
187	Create a pool.
188	Delete pool.
189	Create a new container group          :param resource_group: the name of the resource group         :type resource_group: str         :param name: the name of the container group         :type name: str         :param container_group: the properties of the container group         :type container_group: azure.mgmt.containerinstance.models.ContainerGroup
190	Get the state and exitcode of a container group          :param resource_group: the name of the resource group         :type resource_group: str         :param name: the name of the container group         :type name: str         :return: A tuple with the state, exitcode, and details.             If the exitcode is unknown 0 is returned.         :rtype: tuple(state,exitcode,details)
191	Get the messages of a container group          :param resource_group: the name of the resource group         :type resource_group: str         :param name: the name of the container group         :type name: str         :return: A list of the event messages         :rtype: list[str]
192	Get the tail from logs of a container group          :param resource_group: the name of the resource group         :type resource_group: str         :param name: the name of the container group         :type name: str         :param tail: the size of the tail         :type tail: int         :return: A list of log messages         :rtype: list[str]
193	Delete a container group          :param resource_group: the name of the resource group         :type resource_group: str         :param name: the name of the container group         :type name: str
194	Test if a container group exists          :param resource_group: the name of the resource group         :type resource_group: str         :param name: the name of the container group         :type name: str
195	Function decorator that Looks for an argument named "default_args", and     fills the unspecified arguments from it.      Since python2.* isn't clear about which arguments are missing when     calling a function, and that this can be quite confusing with multi-level     inheritance and argument defaults, this decorator also alerts with     specific information about the missing arguments.
196	Builds an ingest query for an HDFS TSV load.          :param static_path: The path on hdfs where the data is         :type static_path: str         :param columns: List of all the columns that are available         :type columns: list
197	Check for message on subscribed channels and write to xcom the message with key ``message``          An example of message ``{'type': 'message', 'pattern': None, 'channel': b'test', 'data': b'hello'}``          :param context: the context object         :type context: dict         :return: ``True`` if message (with type 'message') is available or ``False`` if not
198	Returns a set of dag runs for the given search criteria.          :param dag_id: the dag_id to find dag runs for         :type dag_id: int, list         :param run_id: defines the the run id for this dag run         :type run_id: str         :param execution_date: the execution date         :type execution_date: datetime.datetime         :param state: the state of the dag run         :type state: airflow.utils.state.State         :param external_trigger: whether this dag run is externally triggered         :type external_trigger: bool         :param no_backfills: return no backfills (True), return all (False).             Defaults to False         :type no_backfills: bool         :param session: database session         :type session: sqlalchemy.orm.session.Session
199	Returns the task instances for this dag run
200	Returns the task instance specified by task_id for this dag run          :param task_id: the task id
201	The previous DagRun, if there is one
202	The previous, SCHEDULED DagRun, if there is one
203	Determines the overall state of the DagRun based on the state         of its TaskInstances.          :return: State
204	Verifies the DagRun by checking for removed tasks or tasks that are not in the         database yet. It will set state to removed or add the task if required.
205	We need to get the headers in addition to the body answer     to get the location from them     This function uses jenkins_request method from python-jenkins library     with just the return call changed      :param jenkins_server: The server to query     :param req: The request to execute     :return: Dict containing the response body (key body)         and the headers coming along (headers)
206	Given a context, this function provides a dictionary of values that can be used to     externally reconstruct relations between dags, dag_runs, tasks and task_instances.     Default to abc.def.ghi format and can be made to ABC_DEF_GHI format if     in_env_var_format is set to True.      :param context: The context for the task_instance of interest.     :type context: dict     :param in_env_var_format: If returned vars should be in ABC_DEF_GHI format.     :type in_env_var_format: bool     :return: task_instance context as dict.
207	This function decides whether or not to Trigger the remote DAG
208	Sends a single datapoint metric to DataDog          :param metric_name: The name of the metric         :type metric_name: str         :param datapoint: A single integer or float related to the metric         :type datapoint: int or float         :param tags: A list of tags associated with the metric         :type tags: list         :param type_: Type of your metric: gauge, rate, or count         :type type_: str         :param interval: If the type of the metric is rate or count, define the corresponding interval         :type interval: int
209	Queries datadog for a specific metric, potentially with some         function applied to it and returns the results.          :param query: The datadog query to execute (see datadog docs)         :type query: str         :param from_seconds_ago: How many seconds ago to start querying for.         :type from_seconds_ago: int         :param to_seconds_ago: Up to how many seconds ago to query for.         :type to_seconds_ago: int
210	Gets the DAG out of the dictionary, and refreshes it if expired
211	Fail given zombie tasks, which are tasks that haven't         had a heartbeat for too long, in the current DagBag.          :param zombies: zombie task instances to kill.         :type zombies: airflow.utils.dag_processing.SimpleTaskInstance         :param session: DB session.         :type session: sqlalchemy.orm.session.Session
212	Adds the DAG into the bag, recurses into sub dags.         Throws AirflowDagCycleException if a cycle is detected in this dag or its subdags
213	Given a file path or a folder, this method looks for python modules,         imports them and adds them to the dagbag collection.          Note that if a ``.airflowignore`` file is found while processing         the directory, it will behave much like a ``.gitignore``,         ignoring files that match any of the regex patterns specified         in the file.          **Note**: The patterns in .airflowignore are treated as         un-anchored regexes, not shell-like glob patterns.
214	Prints a report around DagBag loading stats
215	Add or subtract days from a YYYY-MM-DD      :param ds: anchor date in ``YYYY-MM-DD`` format to add to     :type ds: str     :param days: number of days to add to the ds, you can use negative values     :type days: int      >>> ds_add('2015-01-01', 5)     '2015-01-06'     >>> ds_add('2015-01-06', -5)     '2015-01-01'
216	Takes an input string and outputs another string     as specified in the output format      :param ds: input string which contains a date     :type ds: str     :param input_format: input string format. E.g. %Y-%m-%d     :type input_format: str     :param output_format: output string format  E.g. %Y-%m-%d     :type output_format: str      >>> ds_format('2015-01-01', "%Y-%m-%d", "%m-%d-%y")     '01-01-15'     >>> ds_format('1/5/2015', "%m/%d/%Y",  "%Y-%m-%d")     '2015-01-05'
217	poke matching files in a directory with self.regex          :return: Bool depending on the search criteria
218	poke for a non empty directory          :return: Bool depending on the search criteria
219	Clears a set of task instances, but makes sure the running ones     get killed.      :param tis: a list of task instances     :param session: current session     :param activate_dag_runs: flag to check for active dag run     :param dag: DAG object
220	Return the try number that this task number will be when it is actually         run.          If the TI is currently running, this will match the column in the         databse, in all othercases this will be incremenetd
221	Generates the shell command required to execute this task instance.          :param dag_id: DAG ID         :type dag_id: unicode         :param task_id: Task ID         :type task_id: unicode         :param execution_date: Execution date for the task         :type execution_date: datetime         :param mark_success: Whether to mark the task as successful         :type mark_success: bool         :param ignore_all_deps: Ignore all ignorable dependencies.             Overrides the other ignore_* parameters.         :type ignore_all_deps: bool         :param ignore_depends_on_past: Ignore depends_on_past parameter of DAGs             (e.g. for Backfills)         :type ignore_depends_on_past: bool         :param ignore_task_deps: Ignore task-specific dependencies such as depends_on_past             and trigger rule         :type ignore_task_deps: bool         :param ignore_ti_state: Ignore the task instance's previous failure/success         :type ignore_ti_state: bool         :param local: Whether to run the task locally         :type local: bool         :param pickle_id: If the DAG was serialized to the DB, the ID             associated with the pickled DAG         :type pickle_id: unicode         :param file_path: path to the file containing the DAG definition         :param raw: raw mode (needs more details)         :param job_id: job ID (needs more details)         :param pool: the Airflow pool that the task should run in         :type pool: unicode         :param cfg_path: the Path to the configuration file         :type cfg_path: basestring         :return: shell command that can be used to run the task instance
222	Get the very latest state from the database, if a session is passed,         we use and looking up the state becomes part of the session, otherwise         a new session is used.
223	Forces the task instance's state to FAILED in the database.
224	Refreshes the task instance from the database based on the primary key          :param lock_for_update: if True, indicates that the database should             lock the TaskInstance (issuing a FOR UPDATE clause) until the             session is committed.
225	Clears all XCom data from the database for the task instance
226	Returns a tuple that identifies the task instance uniquely
227	Checks whether the dependents of this task instance have all succeeded.         This is meant to be used by wait_for_downstream.          This is useful when you do not want to start processing the next         schedule of a task until the dependents are done. For instance,         if the task DROPs and recreates a table.
228	Get datetime of the next retry if the task instance fails. For exponential         backoff, retry_delay is used as base and will be converted to seconds.
229	Checks on whether the task instance is in the right state and timeframe         to be retried.
230	Returns a boolean as to whether the slot pool has room for this         task to run
231	Returns the DagRun for this TaskInstance          :param session:         :return: DagRun
232	Make an XCom available for tasks to pull.          :param key: A key for the XCom         :type key: str         :param value: A value for the XCom. The value is pickled and stored             in the database.         :type value: any pickleable object         :param execution_date: if provided, the XCom will not be visible until             this date. This can be used, for example, to send a message to a             task on a future date without it being immediately visible.         :type execution_date: datetime
233	Pull XComs that optionally meet certain criteria.          The default value for `key` limits the search to XComs         that were returned by other tasks (as opposed to those that were pushed         manually). To remove this filter, pass key=None (or any desired value).          If a single task_id string is provided, the result is the value of the         most recent matching XCom from that task_id. If multiple task_ids are         provided, a tuple of matching values is returned. None is returned         whenever no matches are found.          :param key: A key for the XCom. If provided, only XComs with matching             keys will be returned. The default key is 'return_value', also             available as a constant XCOM_RETURN_KEY. This key is automatically             given to XComs returned by tasks (as opposed to being pushed             manually). To remove the filter, pass key=None.         :type key: str         :param task_ids: Only XComs from tasks with matching ids will be             pulled. Can pass None to remove the filter.         :type task_ids: str or iterable of strings (representing task_ids)         :param dag_id: If provided, only pulls XComs from this DAG.             If None (default), the DAG of the calling task is used.         :type dag_id: str         :param include_prior_dates: If False, only XComs from the current             execution_date are returned. If True, XComs from previous dates             are returned as well.         :type include_prior_dates: bool
234	Sets the log context.
235	Close and upload local log file to remote storage Wasb.
236	Retrieves connection to Google Compute Engine.          :return: Google Compute Engine services object         :rtype: dict
237	Starts an existing instance defined by project_id, zone and resource_id.         Must be called with keyword arguments rather than positional.          :param zone: Google Cloud Platform zone where the instance exists         :type zone: str         :param resource_id: Name of the Compute Engine instance resource         :type resource_id: str         :param project_id: Optional, Google Cloud Platform project ID where the             Compute Engine Instance exists. If set to None or missing,             the default project_id from the GCP connection is used.         :type project_id: str         :return: None
238	Sets machine type of an instance defined by project_id, zone and resource_id.         Must be called with keyword arguments rather than positional.          :param zone: Google Cloud Platform zone where the instance exists.         :type zone: str         :param resource_id: Name of the Compute Engine instance resource         :type resource_id: str         :param body: Body required by the Compute Engine setMachineType API,             as described in             https://cloud.google.com/compute/docs/reference/rest/v1/instances/setMachineType         :type body: dict         :param project_id: Optional, Google Cloud Platform project ID where the             Compute Engine Instance exists. If set to None or missing,             the default project_id from the GCP connection is used.         :type project_id: str         :return: None
239	Retrieves instance template by project_id and resource_id.         Must be called with keyword arguments rather than positional.          :param resource_id: Name of the instance template         :type resource_id: str         :param project_id: Optional, Google Cloud Platform project ID where the             Compute Engine Instance exists. If set to None or missing,             the default project_id from the GCP connection is used.         :type project_id: str         :return: Instance template representation as object according to             https://cloud.google.com/compute/docs/reference/rest/v1/instanceTemplates         :rtype: dict
240	Inserts instance template using body specified         Must be called with keyword arguments rather than positional.          :param body: Instance template representation as object according to             https://cloud.google.com/compute/docs/reference/rest/v1/instanceTemplates         :type body: dict         :param request_id: Optional, unique request_id that you might add to achieve             full idempotence (for example when client call times out repeating the request             with the same request id will not create a new instance template again)             It should be in UUID format as defined in RFC 4122         :type request_id: str         :param project_id: Optional, Google Cloud Platform project ID where the             Compute Engine Instance exists. If set to None or missing,             the default project_id from the GCP connection is used.         :type project_id: str         :return: None
241	Retrieves Instance Group Manager by project_id, zone and resource_id.         Must be called with keyword arguments rather than positional.          :param zone: Google Cloud Platform zone where the Instance Group Manager exists         :type zone: str         :param resource_id: Name of the Instance Group Manager         :type resource_id: str         :param project_id: Optional, Google Cloud Platform project ID where the             Compute Engine Instance exists. If set to None or missing,             the default project_id from the GCP connection is used.         :type project_id: str         :return: Instance group manager representation as object according to             https://cloud.google.com/compute/docs/reference/rest/beta/instanceGroupManagers         :rtype: dict
242	Patches Instance Group Manager with the specified body.         Must be called with keyword arguments rather than positional.          :param zone: Google Cloud Platform zone where the Instance Group Manager exists         :type zone: str         :param resource_id: Name of the Instance Group Manager         :type resource_id: str         :param body: Instance Group Manager representation as json-merge-patch object             according to             https://cloud.google.com/compute/docs/reference/rest/beta/instanceTemplates/patch         :type body: dict         :param request_id: Optional, unique request_id that you might add to achieve             full idempotence (for example when client call times out repeating the request             with the same request id will not create a new instance template again).             It should be in UUID format as defined in RFC 4122         :type request_id: str         :param project_id: Optional, Google Cloud Platform project ID where the             Compute Engine Instance exists. If set to None or missing,             the default project_id from the GCP connection is used.         :type project_id: str         :return: None
243	Waits for the named operation to complete - checks status of the async call.          :param operation_name: name of the operation         :type operation_name: str         :param zone: optional region of the request (might be None for global operations)         :type zone: str         :return: None
244	Check if bucket_name exists.          :param bucket_name: the name of the bucket         :type bucket_name: str
245	Creates an Amazon S3 bucket.          :param bucket_name: The name of the bucket         :type bucket_name: str         :param region_name: The name of the aws region in which to create the bucket.         :type region_name: str
246	Checks that a prefix exists in a bucket          :param bucket_name: the name of the bucket         :type bucket_name: str         :param prefix: a key prefix         :type prefix: str         :param delimiter: the delimiter marks key hierarchy.         :type delimiter: str
247	Lists prefixes in a bucket under prefix          :param bucket_name: the name of the bucket         :type bucket_name: str         :param prefix: a key prefix         :type prefix: str         :param delimiter: the delimiter marks key hierarchy.         :type delimiter: str         :param page_size: pagination size         :type page_size: int         :param max_items: maximum items to return         :type max_items: int
248	Lists keys in a bucket under prefix and not containing delimiter          :param bucket_name: the name of the bucket         :type bucket_name: str         :param prefix: a key prefix         :type prefix: str         :param delimiter: the delimiter marks key hierarchy.         :type delimiter: str         :param page_size: pagination size         :type page_size: int         :param max_items: maximum items to return         :type max_items: int
249	Checks if a key exists in a bucket          :param key: S3 key that will point to the file         :type key: str         :param bucket_name: Name of the bucket in which the file is stored         :type bucket_name: str
250	Returns a boto3.s3.Object          :param key: the path to the key         :type key: str         :param bucket_name: the name of the bucket         :type bucket_name: str
251	Reads a key from S3          :param key: S3 key that will point to the file         :type key: str         :param bucket_name: Name of the bucket in which the file is stored         :type bucket_name: str
252	Reads a key with S3 Select.          :param key: S3 key that will point to the file         :type key: str         :param bucket_name: Name of the bucket in which the file is stored         :type bucket_name: str         :param expression: S3 Select expression         :type expression: str         :param expression_type: S3 Select expression type         :type expression_type: str         :param input_serialization: S3 Select input data serialization format         :type input_serialization: dict         :param output_serialization: S3 Select output data serialization format         :type output_serialization: dict         :return: retrieved subset of original data by S3 Select         :rtype: str          .. seealso::             For more details about S3 Select parameters:             http://boto3.readthedocs.io/en/latest/reference/services/s3.html#S3.Client.select_object_content
253	Checks that a key matching a wildcard expression exists in a bucket          :param wildcard_key: the path to the key         :type wildcard_key: str         :param bucket_name: the name of the bucket         :type bucket_name: str         :param delimiter: the delimiter marks key hierarchy         :type delimiter: str
254	Returns a boto3.s3.Object object matching the wildcard expression          :param wildcard_key: the path to the key         :type wildcard_key: str         :param bucket_name: the name of the bucket         :type bucket_name: str         :param delimiter: the delimiter marks key hierarchy         :type delimiter: str
255	Loads a local file to S3          :param filename: name of the file to load.         :type filename: str         :param key: S3 key that will point to the file         :type key: str         :param bucket_name: Name of the bucket in which to store the file         :type bucket_name: str         :param replace: A flag to decide whether or not to overwrite the key             if it already exists. If replace is False and the key exists, an             error will be raised.         :type replace: bool         :param encrypt: If True, the file will be encrypted on the server-side             by S3 and will be stored in an encrypted form while at rest in S3.         :type encrypt: bool
256	Loads a string to S3          This is provided as a convenience to drop a string in S3. It uses the         boto infrastructure to ship a file to s3.          :param string_data: str to set as content for the key.         :type string_data: str         :param key: S3 key that will point to the file         :type key: str         :param bucket_name: Name of the bucket in which to store the file         :type bucket_name: str         :param replace: A flag to decide whether or not to overwrite the key             if it already exists         :type replace: bool         :param encrypt: If True, the file will be encrypted on the server-side             by S3 and will be stored in an encrypted form while at rest in S3.         :type encrypt: bool
257	Loads bytes to S3          This is provided as a convenience to drop a string in S3. It uses the         boto infrastructure to ship a file to s3.          :param bytes_data: bytes to set as content for the key.         :type bytes_data: bytes         :param key: S3 key that will point to the file         :type key: str         :param bucket_name: Name of the bucket in which to store the file         :type bucket_name: str         :param replace: A flag to decide whether or not to overwrite the key             if it already exists         :type replace: bool         :param encrypt: If True, the file will be encrypted on the server-side             by S3 and will be stored in an encrypted form while at rest in S3.         :type encrypt: bool
258	Loads a file object to S3          :param file_obj: The file-like object to set as the content for the S3 key.         :type file_obj: file-like object         :param key: S3 key that will point to the file         :type key: str         :param bucket_name: Name of the bucket in which to store the file         :type bucket_name: str         :param replace: A flag that indicates whether to overwrite the key             if it already exists.         :type replace: bool         :param encrypt: If True, S3 encrypts the file on the server,             and the file is stored in encrypted form at rest in S3.         :type encrypt: bool
259	Creates a copy of an object that is already stored in S3.          Note: the S3 connection used here needs to have access to both         source and destination bucket/key.          :param source_bucket_key: The key of the source object.              It can be either full s3:// style url or relative path from root level.              When it's specified as a full s3:// url, please omit source_bucket_name.         :type source_bucket_key: str         :param dest_bucket_key: The key of the object to copy to.              The convention to specify `dest_bucket_key` is the same             as `source_bucket_key`.         :type dest_bucket_key: str         :param source_bucket_name: Name of the S3 bucket where the source object is in.              It should be omitted when `source_bucket_key` is provided as a full s3:// url.         :type source_bucket_name: str         :param dest_bucket_name: Name of the S3 bucket to where the object is copied.              It should be omitted when `dest_bucket_key` is provided as a full s3:// url.         :type dest_bucket_name: str         :param source_version_id: Version ID of the source object (OPTIONAL)         :type source_version_id: str
260	Queries cassandra and returns a cursor to the results.
261	Converts a user type to RECORD that contains n fields, where n is the         number of attributes. Each element in the user type class will be converted to its         corresponding data type in BQ.
262	Send an email with html content using sendgrid.      To use this plugin:     0. include sendgrid subpackage as part of your Airflow installation, e.g.,     pip install 'apache-airflow[sendgrid]'     1. update [email] backend in airflow.cfg, i.e.,     [email]     email_backend = airflow.contrib.utils.sendgrid.send_email     2. configure Sendgrid specific environment variables at all Airflow instances:     SENDGRID_MAIL_FROM={your-mail-from}     SENDGRID_API_KEY={your-sendgrid-api-key}.
263	Retrieves connection to Cloud Speech.          :return: Google Cloud Speech client object.         :rtype: google.cloud.speech_v1.SpeechClient
264	Recognizes audio input          :param config: information to the recognizer that specifies how to process the request.             https://googleapis.github.io/google-cloud-python/latest/speech/gapic/v1/types.html#google.cloud.speech_v1.types.RecognitionConfig         :type config: dict or google.cloud.speech_v1.types.RecognitionConfig         :param audio: audio data to be recognized             https://googleapis.github.io/google-cloud-python/latest/speech/gapic/v1/types.html#google.cloud.speech_v1.types.RecognitionAudio         :type audio: dict or google.cloud.speech_v1.types.RecognitionAudio         :param retry: (Optional) A retry object used to retry requests. If None is specified,             requests will not be retried.         :type retry: google.api_core.retry.Retry         :param timeout: (Optional) The amount of time, in seconds, to wait for the request to complete.             Note that if retry is specified, the timeout applies to each individual attempt.         :type timeout: float
265	Call the SparkSqlHook to run the provided sql query
266	Load AirflowPlugin subclasses from the entrypoints     provided. The entry_point group should be 'airflow.plugins'.      :param entry_points: A collection of entrypoints to search for plugins     :type entry_points: Generator[setuptools.EntryPoint, None, None]     :param airflow_plugins: A collection of existing airflow plugins to         ensure we don't load duplicates     :type airflow_plugins: list[type[airflow.plugins_manager.AirflowPlugin]]     :rtype: list[airflow.plugins_manager.AirflowPlugin]
267	Check whether a potential object is a subclass of     the AirflowPlugin class.      :param plugin_obj: potential subclass of AirflowPlugin     :param existing_plugins: Existing list of AirflowPlugin subclasses     :return: Whether or not the obj is a valid subclass of         AirflowPlugin
268	Sets tasks instances to skipped from the same dag run.          :param dag_run: the DagRun for which to set the tasks to skipped         :param execution_date: execution_date         :param tasks: tasks to skip (not task_ids)         :param session: db session to use
269	Return a AzureDLFileSystem object.
270	Check if a file exists on Azure Data Lake.          :param file_path: Path and name of the file.         :type file_path: str         :return: True if the file exists, False otherwise.         :rtype: bool
271	Upload a file to Azure Data Lake.          :param local_path: local path. Can be single file, directory (in which case,             upload recursively) or glob pattern. Recursive glob patterns using `**`             are not supported.         :type local_path: str         :param remote_path: Remote path to upload to; if multiple files, this is the             directory root to write within.         :type remote_path: str         :param nthreads: Number of threads to use. If None, uses the number of cores.         :type nthreads: int         :param overwrite: Whether to forcibly overwrite existing files/directories.             If False and remote path is a directory, will quit regardless if any files             would be overwritten or not. If True, only matching filenames are actually             overwritten.         :type overwrite: bool         :param buffersize: int [2**22]             Number of bytes for internal buffer. This block cannot be bigger than             a chunk and cannot be smaller than a block.         :type buffersize: int         :param blocksize: int [2**22]             Number of bytes for a block. Within each chunk, we write a smaller             block for each API call. This block cannot be bigger than a chunk.         :type blocksize: int
272	List files in Azure Data Lake Storage          :param path: full path/globstring to use to list files in ADLS         :type path: str
273	Run Presto Query on Athena
274	Uncompress gz and bz2 files
275	Queries MSSQL and returns a cursor of results.          :return: mssql cursor
276	Decorates function to execute function at the same time submitting action_logging     but in CLI context. It will call action logger callbacks twice,     one for pre-execution and the other one for post-execution.      Action logger will be called with below keyword parameters:         sub_command : name of sub-command         start_datetime : start datetime instance by utc         end_datetime : end datetime instance by utc         full_command : full command line arguments         user : current user         log : airflow.models.log.Log ORM instance         dag_id : dag id (optional)         task_id : task_id (optional)         execution_date : execution date (optional)         error : exception instance if there's an exception      :param f: function instance     :return: wrapped function
277	Builds metrics dict from function args     It assumes that function arguments is from airflow.bin.cli module's function     and has Namespace instance where it optionally contains "dag_id", "task_id",     and "execution_date".      :param func_name: name of function     :param namespace: Namespace instance from argparse     :return: dict with metrics
278	Create the specified cgroup.          :param path: The path of the cgroup to create.         E.g. cpu/mygroup/mysubgroup         :return: the Node associated with the created cgroup.         :rtype: cgroupspy.nodes.Node
279	Delete the specified cgroup.          :param path: The path of the cgroup to delete.         E.g. cpu/mygroup/mysubgroup
280	The purpose of this function is to be robust to improper connections         settings provided by users, specifically in the host field.          For example -- when users supply ``https://xx.cloud.databricks.com`` as the         host, we must strip out the protocol to get the host.::              h = DatabricksHook()             assert h._parse_host('https://xx.cloud.databricks.com') == \                 'xx.cloud.databricks.com'          In the case where users supply the correct ``xx.cloud.databricks.com`` as the         host, this function is a no-op.::              assert h._parse_host('xx.cloud.databricks.com') == 'xx.cloud.databricks.com'
281	Utility function to perform an API call with retries          :param endpoint_info: Tuple of method and endpoint         :type endpoint_info: tuple[string, string]         :param json: Parameters for this API call.         :type json: dict         :return: If the api call returns a OK status code,             this function returns the response in JSON. Otherwise,             we throw an AirflowException.         :rtype: dict
282	Sign into Salesforce, only if we are not already signed in.
283	Make a query to Salesforce.          :param query: The query to make to Salesforce.         :type query: str         :return: The query result.         :rtype: dict
284	Get the description of an object from Salesforce.         This description is the object's schema and         some extra metadata that Salesforce stores for each object.          :param obj: The name of the Salesforce object that we are getting a description of.         :type obj: str         :return: the description of the Salesforce object.         :rtype: dict
285	Get a list of all available fields for an object.          :param obj: The name of the Salesforce object that we are getting a description of.         :type obj: str         :return: the names of the fields.         :rtype: list of str
286	Get all instances of the `object` from Salesforce.         For each model, only get the fields specified in fields.          All we really do underneath the hood is run:             SELECT <fields> FROM <obj>;          :param obj: The object name to get from Salesforce.         :type obj: str         :param fields: The fields to get from the object.         :type fields: iterable         :return: all instances of the object from Salesforce.         :rtype: dict
287	Convert a column of a dataframe to UNIX timestamps if applicable          :param column: A Series object representing a column of a dataframe.         :type column: pd.Series         :return: a new series that maintains the same index as the original         :rtype: pd.Series
288	Write query results to file.          Acceptable formats are:             - csv:                 comma-separated-values file. This is the default format.             - json:                 JSON array. Each element in the array is a different row.             - ndjson:                 JSON array but each element is new-line delimited instead of comma delimited like in `json`          This requires a significant amount of cleanup.         Pandas doesn't handle output to CSV and json in a uniform way.         This is especially painful for datetime types.         Pandas wants to write them as strings in CSV, but as millisecond Unix timestamps.          By default, this function will try and leave all values as they are represented in Salesforce.         You use the `coerce_to_timestamp` flag to force all datetimes to become Unix timestamps (UTC).         This is can be greatly beneficial as it will make all of your datetime fields look the same,         and makes it easier to work with in other database environments          :param query_results: the results from a SQL query         :type query_results: list of dict         :param filename: the name of the file where the data should be dumped to         :type filename: str         :param fmt: the format you want the output in. Default:  'csv'         :type fmt: str         :param coerce_to_timestamp: True if you want all datetime fields to be converted into Unix timestamps.             False if you want them to be left in the same format as they were in Salesforce.             Leaving the value as False will result in datetimes being strings. Default: False         :type coerce_to_timestamp: bool         :param record_time_added: True if you want to add a Unix timestamp field             to the resulting data that marks when the data was fetched from Salesforce. Default: False         :type record_time_added: bool         :return: the dataframe that gets written to the file.         :rtype: pd.Dataframe
289	Fetches PyMongo Client
290	Fetches a mongo collection object for querying.          Uses connection schema as DB unless specified.
291	Replaces many documents in a mongo collection.          Uses bulk_write with multiple ReplaceOne operations         https://api.mongodb.com/python/current/api/pymongo/collection.html#pymongo.collection.Collection.bulk_write          .. note::             If no ``filter_docs``are given, it is assumed that all             replacement documents contain the ``_id`` field which are then             used as filters.          :param mongo_collection: The name of the collection to update.         :type mongo_collection: str         :param docs: The new documents.         :type docs: list[dict]         :param filter_docs: A list of queries that match the documents to replace.             Can be omitted; then the _id fields from docs will be used.         :type filter_docs: list[dict]         :param mongo_db: The name of the database to use.             Can be omitted; then the database from the connection string is used.         :type mongo_db: str         :param upsert: If ``True``, perform an insert if no documents             match the filters for the replace operation.         :type upsert: bool         :param collation: An instance of             :class:`~pymongo.collation.Collation`. This option is only             supported on MongoDB 3.4 and above.         :type collation: pymongo.collation.Collation
292	Checks the mail folder for mails containing attachments with the given name.          :param name: The name of the attachment that will be searched for.         :type name: str         :param mail_folder: The mail folder where to look at.         :type mail_folder: str         :param check_regex: Checks the name for a regular expression.         :type check_regex: bool         :returns: True if there is an attachment with the given name and False if not.         :rtype: bool
293	Retrieves mail's attachments in the mail folder by its name.          :param name: The name of the attachment that will be downloaded.         :type name: str         :param mail_folder: The mail folder where to look at.         :type mail_folder: str         :param check_regex: Checks the name for a regular expression.         :type check_regex: bool         :param latest_only: If set to True it will only retrieve                             the first matched attachment.         :type latest_only: bool         :param not_found_mode: Specify what should happen if no attachment has been found.                                Supported values are 'raise', 'warn' and 'ignore'.                                If it is set to 'raise' it will raise an exception,                                if set to 'warn' it will only print a warning and                                if set to 'ignore' it won't notify you at all.         :type not_found_mode: str         :returns: a list of tuple each containing the attachment filename and its payload.         :rtype: a list of tuple
294	Downloads mail's attachments in the mail folder by its name to the local directory.          :param name: The name of the attachment that will be downloaded.         :type name: str         :param local_output_directory: The output directory on the local machine                                        where the files will be downloaded to.         :type local_output_directory: str         :param mail_folder: The mail folder where to look at.         :type mail_folder: str         :param check_regex: Checks the name for a regular expression.         :type check_regex: bool         :param latest_only: If set to True it will only download                             the first matched attachment.         :type latest_only: bool         :param not_found_mode: Specify what should happen if no attachment has been found.                                Supported values are 'raise', 'warn' and 'ignore'.                                If it is set to 'raise' it will raise an exception,                                if set to 'warn' it will only print a warning and                                if set to 'ignore' it won't notify you at all.         :type not_found_mode: str
